PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Composición,Embalaje,Picture1,AllPicturesZIP,DeliveryPlant
1009154,110712,501-58-05045,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,28.88,23.87,14.32,501-58-05045,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009155,110774,501-58-05076,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,32.49,26.85,16.11,501-58-05076,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009155-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkzNTF8aW1hZ2UvanBlZ3xhR1F4TDJnM055ODRPVFExTnpJNE1qSTFNekV3THpFd01Ea3hOVFV0TVY4NE1EQlhlRGd3TUVnfGJmNTQxODQwYjE3ZDk3MzkyNjFmMWU5YmE2ODlkMzAzZTNjNWI5OWMxMTc2ODdiNjAxMGQwMTc2MDI3YzQ1Y2Y,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009125,110925,501-40-06058,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,37.99,31.40,18.84,501-40-06058,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,402,112,87,35,132,,,https://api.mybihr.com/medias/1009125-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkzNTF8aW1hZ2UvanBlZ3xhRGhsTDJnMU5TODRPVEF4TnpVek5qQXlNRGM0THpFd01Ea3hNalV0TVY4NE1EQlhlRGd3TUVnfDZmMzY3NzlmYTJmOWUwYzIzODA2ZWU4ZWEyNjM1MTJiNmI5ZjVhOGEzNjA3NTliYWNkMDBiYzk1NGUwMzIxZTg,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009052,122831,321-70-01004,BARNETT,BARNE BASKET CLUTCH,Campana de embrague BARNETT - Suzuki RM250 (96-09),309.99,256.19,153.71,321-70-01004,0,8483608090,0,1,"<p justify>Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.</p><h3 justify>Características:</h3><ul><li justify>Tapa de aluminio mecanizado CNC</li><li justify>Inserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anterior</li><li justify>Previene las vibraciones</li><li justify>Conductos de aceite mecanizados: flujo constante para mayor enfriamiento</li><li justify>Alarga la vida del embrague.</li><li justify>Embrague más suave, con más vida útil, incluso en circunstancias difíciles.</li></ul>","
Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.Características:Tapa de aluminio mecanizado CNCInserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anteriorPreviene las vibracionesConductos de aceite mecanizados: flujo constante para mayor enfriamientoAlarga la vida del embrague.Embrague más suave, con más vida útil, incluso en circunstancias difíciles.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2490,764,171,182,80,,,https://api.mybihr.com/medias/1009052-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNDF8aW1hZ2UvanBlZ3xhR0ZqTDJobE55ODRPVE0wTnpneU5qWTBOek0wTHpFd01Ea3dOVEl0TVY4NE1EQlhlRGd3TUVnfGQxOWI1ODgwNzIwOTViZWExOGMxZTg0OTBlMjU2MzYwY2IzNmMyOWQxM2NhZjg5ZTM1ZDk3MWZkN2E0MTQzZDA,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009059,122839,321-90-01033,BARNETT,BARNE BASKET CLUTCH,Campana de embrague BARNETT - Yamaha YZ125 (05-16),369.49,305.36,183.22,321-90-01033,1,8483608090,0,1,"<p justify>Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.</p><h3 justify>Características:</h3><ul><li justify>Tapa de aluminio mecanizado CNC</li><li justify>Inserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anterior</li><li justify>Previene las vibraciones</li><li justify>Conductos de aceite mecanizados: flujo constante para mayor enfriamiento</li><li justify>Alarga la vida del embrague.</li><li justify>Embrague más suave, con más vida útil, incluso en circunstancias difíciles.</li></ul>","
Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.Características:Tapa de aluminio mecanizado CNCInserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anteriorPreviene las vibracionesConductos de aceite mecanizados: flujo constante para mayor enfriamientoAlarga la vida del embrague.Embrague más suave, con más vida útil, incluso en circunstancias difíciles.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2645,630,171,182,85,,,https://api.mybihr.com/medias/1009059-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNDF8aW1hZ2UvanBlZ3xhR0ZtTDJnd09TODRPVEF3T0RRek1URXdORE13THpFd01Ea3dOVGt0TVY4NE1EQlhlRGd3TUVnfDFkMDRlMjYyMTJhMzJlOTU4NTg1ODk3ZTIyMjE3NWZiZTQ4MTI1NTI0YzdiNDJmNjUyN2VhZjdiM2IxY2MwNWY,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009066,12000031,306-17-20011,BARNETT,BARNE CLUTCH KEVLAR PLATE KIT,Kit de discos + separadores de embrague BARNETT,249.99,206.60,123.96,306-17-20011,9,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1786,1174,177,177,57,,,https://api.mybihr.com/medias/1009066-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjU0OTN8aW1hZ2UvanBlZ3xhREV6TDJoak9DODRPVFk0T0RRMU9URTRNak00THpFd01Ea3dOall0TVY4NE1EQlhlRGd3TUVnfDQ2NzEwNzk3ZmNlOGQxZTU0MTk3MjdiZDhmZTdhYjVjOGE4N2ZhMGU5OWIwOTYyZDEyMDk0N2U3ODI5OTkwMjQ,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009076,118003,302-30-10090,BARNETT,BARNE PLATE FRICTION,Kit de discos de embrague BARNETT,141.75,117.15,70.29,302-30-10090,0,8714109090,0,1,"<ul><li justify>Recambios de calidad, contiene un kit completo de discos de fricción de kevlar.</li><li justify>Para embrague seco o húmedo.</li><li justify>Fabricado en EE.UU.</li><li justify>Kit de 7</li></ul>","Recambios de calidad, contiene un kit completo de discos de fricción de kevlar.Para embrague seco o húmedo.Fabricado en EE.UU.Kit de 7",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1799,370,242,177,42,,,https://api.mybihr.com/medias/1009076-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA3ODd8aW1hZ2UvanBlZ3xhRFEyTDJnNE1pODRPVEkwTkRnMU5URTNNelF5THpFd01Ea3dOell0TVY4NE1EQlhlRGd3TUVnfGRjOTkxNTQxNGI2MWNmNjI1NDgxODliNjgzOWM0MGYyOTRhYzFkOWZjOTY5MjkxYjk3MzBhYzhkZDZiNmM2NzE,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009080,115003,306-90-10092,BARNETT,BARNE PLATE STEEL&FRICTION,Kit de discos + separadores de embrague BARNETT,302.94,250.36,150.22,306-90-10092,0,8714105000,0,1,<p justify>Kit con un total de 11 discos de fricción de kevlar y 10 discos de acero templado. Recambio directo para discos de embrague OEM</p>,"
Kit con un total de 11 discos de fricción de kevlar y 10 discos de acero templado. Recambio directo para discos de embrague OEM",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2334,1624,234,175,57,,,https://api.mybihr.com/medias/1009080-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA2NDJ8aW1hZ2UvanBlZ3xhR1l4TDJneU5DODRPVEF4TWpFMk5UTTBOVFU0THpFd01Ea3dPREF0TVY4NE1EQlhlRGd3TUVnfDNmZDVkNDRhNDE2NmRhMGI4YzNlZDJkYjU3ODI1ZDQzODQ3ODliMDk3Mjc0ZWY2ODEzMjU5YzBjMzM4YjAxNDg,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009162,110778,501-61-04079,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,24.99,20.65,12.39,501-61-04079,6,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 4</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 4",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,95,146,88,32,,,https://api.mybihr.com/medias/1009162-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhREUzTDJnNE15ODRPRGN6TXpJNE1qUTJPREUwTHpFd01Ea3hOakl0TVY4NE1EQlhlRGd3TUVnfDNkZDQwODA2MDA1NjBkZGFkMDAxNjk2ZWQxYzc1MWYxMDkxOTNiYmQ3ODZjZWNhZTMzMDM5MDdiMjAzOGZkNTQ,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009164,110765,501-63-05014,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,30.99,25.61,15.37,501-63-05014,3,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,105,146,88,32,,,https://api.mybihr.com/medias/1009164-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhRGhpTDJobE1TODRPVEE0TmpjeU9UVTRORGswTHpFd01Ea3hOalF0TVY4NE1EQlhlRGd3TUVnfDUyNWM2ZWMzMWMyNjZkMDM4N2IwYWVhZDQ4MzcwNmI4OGY0NmM1ZjU3MDI0YWZkMzgwNWM0MTcwODIxYmJlYjY,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009171,110799,501-75-06005,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,33.08,27.34,16.40,501-75-06005,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009171-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhRGsyTDJnd015ODRPVEE0TXprME16WTBPVFU0THpFd01Ea3hOekV0TVY4NE1EQlhlRGd3TUVnfDkzNGIxYzEzYzdhZWNiYmM1M2QxMTc1MDQ2MTBiZDgxNGVmNjA1NTBkMmVmZDg5OTc0ZWIzZjg3YjIyMzBmMTA,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1014497,,323-90-08243,BARNETT,BARNE DAMPER CLUTCH BASKET,Kit de gomas amortiguadoras BARNETT para 122835,41.99,34.70,20.82,323-90-08243,0,7320208190,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,90,146,88,32,,,https://api.mybihr.com/medias/1014497-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUwMDh8aW1hZ2UvanBlZ3xhRFkxTDJnMFl5ODVNREV5TkRnd01EUTVNVGd5THpFd01UUTBPVGN0TVY4NE1EQlhlRGd3TUVnfGIyYmUwOGZkODkxODkwMmQ3YmE5Y2VjMmJjNzc5YTAxYWYxODQ0NDExZTkyZmVmMTkxNTdiZDRlOWQxMmY3MTg,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1011604,12000033,607-30-23199,BARNETT,BARNE CLUTCH SCORPION LOW PROFILE,Embrague Barnett Scorpion de bajo perfil Sportster 91-03 / Buell 91-02,1102.50,911.16,546.70,607-30-23199,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1,100,10,10,10,,,https://api.mybihr.com/medias/1011604-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE2NzJ8aW1hZ2UvanBlZ3xhRGc0TDJnd01pOHhOVFF5TURNME1EYzVOelEzTUM4eE1ERXhOakEwTFRGZk9EQXdWM2c0TURCSXwxMmVhYWU5ZmUyZDM1YjU0ZjI0YTEwNGJhZDQ0M2RkN2I5N2ExM2Q1ZmUxZGEyYWQ4OTFlMDM2ZDYyYzYwNWE3,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1011603,12000034,607-30-10091,BARNETT,BARNE CLUTCH SCORPION CLUTCH,Embrague Barnett Scorpion HD Sportster 91- / Buell 91-02,735.00,607.44,364.46,607-30-10091,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1,100,10,10,10,,,https://api.mybihr.com/medias/1011603-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTk2ODR8aW1hZ2UvanBlZ3xhR1EzTDJneE1DOHhOVFF5TURNME1ETXpPRGN4T0M4eE1ERXhOakF6TFRGZk9EQXdWM2c0TURCSXw0ZjAzYjE4MjZiNDdhMThmNmZlMWVjZGZiOWQ1ZTIzYTU0MTdhMTVjYmU0N2ViMmE5MmY2YTk5YWFkMTM2YjQ1,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009069,19700038,307-30-20011,BARNETT,BARNE CLUTCH CARBON PLATE KIT,Kit de discos + separadores de embrague BARNETT,300.49,248.34,149.00,307-30-20011,1,8414108900,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1726,953,173,175,57,,,https://api.mybihr.com/medias/1009069-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY3MzZ8aW1hZ2UvanBlZ3xhR1k1TDJnNU9DODRPVEF4TmprMU56azVNekkyTHpFd01Ea3dOamt0TVY4NE1EQlhlRGd3TUVnfDFmNGI5MmRhZTQ3NWE4ZGEwZGI3M2ZkYzFhZGY2NWIxODYwZmUyNDllNmM1MmFhNjFhYjI1Yzk5NzczMWZmZjA,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009079,19700043,306-30-20016,BARNETT,BARNE PLATE FRICTION,Kit de discos + separadores de embrague BARNETT,276.99,228.92,137.35,306-30-20016,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1756,801,176,175,57,,,https://api.mybihr.com/medias/1009079-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODIyMjF8aW1hZ2UvanBlZ3xhREptTDJnd1l5ODRPVFExTnpZMk9UZzVPRFUwTHpFd01Ea3dOemt0TVY4NE1EQlhlRGd3TUVnfGFmMDIxZWM2ODE2YTJmODJkMjU3MTc5OTBmNjk0ZTcyOTM3M2M3ZTc5NDFkNzVlZjI4NjQxMmNjNzIwNDQwNDg,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009098,110467,511-90-10009,BARNETT,BARNE SPAREPARTS COIL SPRING,Kit de conversión de muelles de embrague BARNETT,283.50,234.30,140.58,511-90-10009,3,8714105000,0,1,"<p justify>Convierte el embrague con muelle de diafragma de casa en uno con 6 muelles de presión de gran resistencia, proporcionando un enganche más controlado y progresivo. Incluye disco de presión, dos kits diferentes de muelles (con tres opciones de presión) y tornillos. No hace falta modificar nada para hacer el cambio.</p>","
Convierte el embrague con muelle de diafragma de casa en uno con 6 muelles de presión de gran resistencia, proporcionando un enganche más controlado y progresivo. Incluye disco de presión, dos kits diferentes de muelles (con tres opciones de presión) y tornillos. No hace falta modificar nada para hacer el cambio.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2512,920,215,205,57,,,https://api.mybihr.com/medias/1009098-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMyMzR8aW1hZ2UvanBlZ3xhR1ExTDJneVl5ODVNREV5TkRVeU5qZzNPVEF5THpFd01Ea3dPVGd0TVY4NE1EQlhlRGd3TUVnfDk3Yzg3ZDlkZGY3ZGYzMGM2ZDQzNmIzODRmOWY3NzM2MzI5NzQ0ZGEzZTU0Zjc5NWE2YTkwZDUxYjIwZTZlOGI,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009165,110711,501-63-06014,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,33.08,27.34,12.71,501-63-06014,1,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009087,120010,401-35-059057,BARNETT,BARNE PLATE STEEL,Separador de embrague BARNETT,9.46,7.82,4.69,401-35-059057,0,8714105000,0,1,"<p justify>Discos de acero templado Barnett: reducen la vibración, testados para responder eficazmente.</p>","
Discos de acero templado Barnett: reducen la vibración, testados para responder eficazmente.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,78,50,140,140,4,,,https://api.mybihr.com/medias/1009087-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYzNjR8aW1hZ2UvanBlZ3xhREU1TDJnNU1DODRPVE0wT0RVNU9UazNNakUwTHpFd01Ea3dPRGN0TVY4NE1EQlhlRGd3TUVnfDAwNDM3YWE5M2U3ZTM3Y2RmMjViYjMyYmMyZWM5MTFlYzYxM2ZlNDExNWQ3OGYyOTNhNWE0MjExMjlmM2VlZjA,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009083,120112,401-30-063014,BARNETT,BARNE PLATE STEEL,Separador de embrague BARNETT,9.98,8.25,4.95,401-30-063014,1,8714105000,0,1,"<p justify>Discos de acero templado Barnett: reducen la vibración, testados para responder eficazmente.<br><br></p><ul justify><li justify>Se necesitan ocho</li><li justify>1'6 mm de grosor</li></ul>","
Discos de acero templado Barnett: reducen la vibración, testados para responder eficazmente.Se necesitan ocho1'6 mm de grosor",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,78,60,140,140,4,,,https://api.mybihr.com/medias/1009083-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYzNjR8aW1hZ2UvanBlZ3xhREprTDJnd055ODRPVEkyTmpneE9UZzVNVFV3THpFd01Ea3dPRE10TVY4NE1EQlhlRGd3TUVnfDA3NTI3ZTM4ZmIwMmZkYjJhZjAwMTc2Y2UxMmUyNTgxMDBiZjgwMjlhZWY0ZWQ4ZTVlODgzMGM2ZWNiN2Y0YzY,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009185,110468,511-90-10033,BARNETT,BARNE SPRINGS CLUTCH,Kit de conversión de muelles de embrague BARNETT,231.00,190.91,114.55,511-90-10033,0,8714105000,0,1,<p justify>Transforma el muelle de embrague de diafragma en uno de muelles helicoidales. Ofrece un acoplamiento progresivo y controlado. Disco de presión y muelles incluidos.</p>,"
Transforma el muelle de embrague de diafragma en uno de muelles helicoidales. Ofrece un acoplamiento progresivo y controlado. Disco de presión y muelles incluidos.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,3263,822,253,208,62,,,https://api.mybihr.com/medias/1009185-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE1OTR8aW1hZ2UvanBlZ3xhRFV5TDJoaFl5ODRPVE00TXpReU56YzJPRFl5THpFd01Ea3hPRFV0TVY4NE1EQlhlRGd3TUVnfGE0ODZlYWEwODM1ZmQ1NTU0ODIzMGM2MWNkZmYxOTcxNGYxOGViYjdmMzlhNDhiMWIwMmM2YTM5NjY4ZjA3ODI,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009081,19700042,319-30-20118,BARNETT,BARNE PLATE PRESSURE,Plato de presión de embrague de aluminio mecanizado Barnett Harley Davidson,178.49,147.51,88.51,319-30-20118,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1736,293,174,175,57,,,https://api.mybihr.com/medias/1009081-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU1MzE3fGltYWdlL2pwZWd8YURNMkwyaGpZUzg0T1RRMU56YzJOREkzTURNNEx6RXdNRGt3T0RFdE1WODRNREJYZURnd01FZ3xlNGYyNmQ2OWY2ZGJjN2U3MWRmMDAxNDA2ZTZlNDJlZjcwNmY2MmJiZGM3NTRkYWRlZjkyM2MyZTg3MmQxODQ2,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009139,110439,501-45-05140,BARNETT,BARNE SPRINGS CLUTCH - SET OF 5,Kit de muelles de embrague BARNETT,30.98,25.60,15.36,501-45-05140,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,333,99,126,91,29,,,https://api.mybihr.com/medias/1009139-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDg4Mjl8aW1hZ2UvanBlZ3xhREpqTDJoa1pDODRPVFV6TWpRME9ERXhNamswTHpFd01Ea3hNemt0TVY4NE1EQlhlRGd3TUVnfDNhMDcxMWQzYzNjM2YzMTY5MzA5NmNjNzI0NWNmY2RkMDYwNzI0MDllOWU0NjI0YmVhYTExZDc3YjNlODdiMTU,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009169,110957,501-73-04067,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,21.53,17.79,10.67,501-73-04067,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 4</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 4",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,254,76,127,91,22,,,,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
